id,period_start_art,period_end_art,period_start_utc,period_end_utc,min_value_c,max_value_c,avg_value_c,sample_count,created_at_art
2475,2026-08-27T03:53:34-03:00,2026-08-27T03:58:34-03:00,2026-08-27T06:53:34+00:00,2026-08-27T06:58:34+00:00,-19.75,-18.9375,-19.34063,60,2026-08-27T03:56:02.164156-03:00
2476,2026-08-27T03:58:34-03:00,2026-08-27T04:03:34-03:00,2026-08-27T06:58:34+00:00,2026-08-27T07:03:34+00:00,-18.9375,-18.3125,-18.59792,60,2026-08-27T04:01:02.282309-03:00
2477,2026-08-27T04:03:34-03:00,2026-08-27T04:08:34-03:00,2026-08-27T07:03:34+00:00,2026-08-27T07:08:34+00:00,-18.25,-17.75,-18.01042,60,2026-08-27T04:06:01.729465-03:00
2478,2026-08-27T04:08:34-03:00,2026-08-27T04:13:34-03:00,2026-08-27T07:08:34+00:00,2026-08-27T07:13:34+00:00,-17.75,-17.3125,-17.52604,60,2026-08-27T04:11:02.213614-03:00
2479,2026-08-27T04:13:34-03:00,2026-08-27T04:18:34-03:00,2026-08-27T07:13:34+00:00,2026-08-27T07:18:34+00:00,-17.3125,-16.875,-17.10104,60,2026-08-27T04:16:02.182449-03:00
2480,2026-08-27T04:18:34-03:00,2026-08-27T04:23:34-03:00,2026-08-27T07:18:34+00:00,2026-08-27T07:23:34+00:00,-16.875,-16.5625,-16.71458,60,2026-08-27T04:21:03.540636-03:00
2481,2026-08-27T04:23:34-03:00,2026-08-27T04:28:34-03:00,2026-08-27T07:23:34+00:00,2026-08-27T07:28:34+00:00,-16.5625,-16.1875,-16.375,60,2026-08-27T04:26:02.069609-03:00
2482,2026-08-27T04:28:34-03:00,2026-08-27T04:33:34-03:00,2026-08-27T07:28:34+00:00,2026-08-27T07:33:34+00:00,-16.1875,-15.9375,-16.0625,60,2026-08-27T04:31:05.147182-03:00
2483,2026-08-27T04:33:34-03:00,2026-08-27T04:38:34-03:00,2026-08-27T07:33:34+00:00,2026-08-27T07:38:34+00:00,-15.9375,-15.625,-15.77225,59,2026-08-27T04:36:02.369393-03:00
2484,2026-08-27T04:38:34-03:00,2026-08-27T04:43:35-03:00,2026-08-27T07:38:34+00:00,2026-08-27T07:43:35+00:00,-15.625,-15.375,-15.50313,60,2026-08-27T04:41:01.941025-03:00
2485,2026-08-27T04:43:35-03:00,2026-08-27T04:48:35-03:00,2026-08-27T07:43:35+00:00,2026-08-27T07:48:35+00:00,-15.375,-15.125,-15.25208,60,2026-08-27T04:46:02.084831-03:00
2486,2026-08-27T04:48:35-03:00,2026-08-27T04:53:35-03:00,2026-08-27T07:48:35+00:00,2026-08-27T07:53:35+00:00,-15.125,-14.875,-15.01458,60,2026-08-27T04:51:02.091745-03:00
2488,2026-08-27T04:53:35-03:00,2026-08-27T04:58:35-03:00,2026-08-27T07:53:35+00:00,2026-08-27T07:58:35+00:00,-14.875,-14.6875,-14.78542,60,2026-08-27T04:56:32.087540-03:00
2489,2026-08-27T04:58:35-03:00,2026-08-27T05:03:35-03:00,2026-08-27T07:58:35+00:00,2026-08-27T08:03:35+00:00,-16.5625,-14.6875,-15.54449,59,2026-08-27T05:01:02.183080-03:00
2490,2026-08-27T05:03:35-03:00,2026-08-27T05:08:35-03:00,2026-08-27T08:03:35+00:00,2026-08-27T08:08:35+00:00,-18.8125,-16.5625,-17.70521,60,2026-08-27T05:06:02.345856-03:00
2491,2026-08-27T05:08:35-03:00,2026-08-27T05:13:35-03:00,2026-08-27T08:08:35+00:00,2026-08-27T08:13:35+00:00,-20.5625,-18.8125,-19.73021,60,2026-08-27T05:11:02.272355-03:00
2492,2026-08-27T05:13:35-03:00,2026-08-27T05:18:35-03:00,2026-08-27T08:13:35+00:00,2026-08-27T08:18:35+00:00,-21.75,-20.5625,-21.21146,60,2026-08-27T05:16:02.205610-03:00
2493,2026-08-27T05:18:35-03:00,2026-08-27T05:23:35-03:00,2026-08-27T08:18:35+00:00,2026-08-27T08:23:35+00:00,-22,-20.9375,-21.58021,60,2026-08-27T05:21:02.007076-03:00
2494,2026-08-27T05:23:35-03:00,2026-08-27T05:28:35-03:00,2026-08-27T08:23:35+00:00,2026-08-27T08:28:35+00:00,-20.875,-19.8125,-20.33958,60,2026-08-27T05:26:02.576103-03:00
2495,2026-08-27T05:28:35-03:00,2026-08-27T05:33:35-03:00,2026-08-27T08:28:35+00:00,2026-08-27T08:33:35+00:00,-19.8125,-19,-19.35938,60,2026-08-27T05:31:32.239885-03:00
2496,2026-08-27T05:33:35-03:00,2026-08-27T05:38:35-03:00,2026-08-27T08:33:35+00:00,2026-08-27T08:38:35+00:00,-19,-18.3125,-18.63877,59,2026-08-27T05:36:02.294415-03:00
2497,2026-08-27T05:38:35-03:00,2026-08-27T05:43:35-03:00,2026-08-27T08:38:35+00:00,2026-08-27T08:43:35+00:00,-18.3125,-17.8125,-18.05625,60,2026-08-27T05:41:02.815293-03:00
2498,2026-08-27T05:43:35-03:00,2026-08-27T05:48:35-03:00,2026-08-27T08:43:35+00:00,2026-08-27T08:48:35+00:00,-17.8125,-17.375,-17.56875,60,2026-08-27T05:46:01.895504-03:00
2499,2026-08-27T05:48:35-03:00,2026-08-27T05:53:35-03:00,2026-08-27T08:48:35+00:00,2026-08-27T08:53:35+00:00,-17.3125,-16.9375,-17.1375,60,2026-08-27T05:51:02.067342-03:00
2500,2026-08-27T05:53:35-03:00,2026-08-27T05:58:35-03:00,2026-08-27T08:53:35+00:00,2026-08-27T08:58:35+00:00,-16.9375,-16.5625,-16.75,60,2026-08-27T05:56:02.289203-03:00
2501,2026-08-27T05:58:35-03:00,2026-08-27T06:03:35-03:00,2026-08-27T08:58:35+00:00,2026-08-27T09:03:35+00:00,-16.5625,-16.25,-16.41354,60,2026-08-27T06:01:02.011875-03:00
2502,2026-08-27T06:03:35-03:00,2026-08-27T06:08:35-03:00,2026-08-27T09:03:35+00:00,2026-08-27T09:08:35+00:00,-16.25,-15.9375,-16.09792,60,2026-08-27T06:06:02.400959-03:00
2503,2026-08-27T06:08:35-03:00,2026-08-27T06:13:35-03:00,2026-08-27T09:08:35+00:00,2026-08-27T09:13:35+00:00,-15.9375,-15.6875,-15.81146,60,2026-08-27T06:11:02.279450-03:00
2504,2026-08-27T06:13:35-03:00,2026-08-27T06:18:35-03:00,2026-08-27T09:13:35+00:00,2026-08-27T09:18:35+00:00,-15.6875,-15.4375,-15.54375,60,2026-08-27T06:16:02.288809-03:00
2505,2026-08-27T06:18:35-03:00,2026-08-27T06:23:35-03:00,2026-08-27T09:18:35+00:00,2026-08-27T09:23:35+00:00,-15.4375,-15.1875,-15.29479,60,2026-08-27T06:21:02.125708-03:00
2506,2026-08-27T06:23:35-03:00,2026-08-27T06:28:35-03:00,2026-08-27T09:23:35+00:00,2026-08-27T09:28:35+00:00,-15.1875,-14.9375,-15.05521,60,2026-08-27T06:26:02.369166-03:00
2507,2026-08-27T06:28:35-03:00,2026-08-27T06:33:35-03:00,2026-08-27T09:28:35+00:00,2026-08-27T09:33:35+00:00,-15.625,-14.8125,-15.02292,60,2026-08-27T06:31:02.196310-03:00
2508,2026-08-27T06:33:35-03:00,2026-08-27T06:38:35-03:00,2026-08-27T09:33:35+00:00,2026-08-27T09:38:35+00:00,-17.75,-15.625,-16.65,60,2026-08-27T06:36:02.604947-03:00
2509,2026-08-27T06:38:35-03:00,2026-08-27T06:43:35-03:00,2026-08-27T09:38:35+00:00,2026-08-27T09:43:35+00:00,-19.8125,-17.8125,-18.85104,60,2026-08-27T06:41:02.999279-03:00
2510,2026-08-27T06:43:35-03:00,2026-08-27T06:48:35-03:00,2026-08-27T09:43:35+00:00,2026-08-27T09:48:35+00:00,-21.25,-19.8125,-20.59271,60,2026-08-27T06:46:04.157404-03:00
2512,2026-08-27T06:48:35-03:00,2026-08-27T06:53:35-03:00,2026-08-27T09:48:35+00:00,2026-08-27T09:53:35+00:00,-22.125,-21.3125,-21.79167,60,2026-08-27T06:51:34.847135-03:00
2513,2026-08-27T06:53:35-03:00,2026-08-27T06:58:36-03:00,2026-08-27T09:53:35+00:00,2026-08-27T09:58:36+00:00,-21.875,-20.5,-21.12394,59,2026-08-27T06:56:02.618974-03:00
2514,2026-08-27T06:58:36-03:00,2026-08-27T07:03:36-03:00,2026-08-27T09:58:36+00:00,2026-08-27T10:03:36+00:00,-20.5,-19.5,-19.98333,60,2026-08-27T07:01:03.013223-03:00
2515,2026-08-27T07:03:36-03:00,2026-08-27T07:08:36-03:00,2026-08-27T10:03:36+00:00,2026-08-27T10:08:36+00:00,-19.5,-18.75,-19.12604,60,2026-08-27T07:06:02.236242-03:00
2516,2026-08-27T07:08:36-03:00,2026-08-27T07:13:36-03:00,2026-08-27T10:08:36+00:00,2026-08-27T10:13:36+00:00,-18.75,-18.1875,-18.45833,60,2026-08-27T07:11:02.350965-03:00
2517,2026-08-27T07:13:36-03:00,2026-08-27T07:18:36-03:00,2026-08-27T10:13:36+00:00,2026-08-27T10:18:36+00:00,-18.1875,-17.6875,-17.9375,60,2026-08-27T07:16:02.502220-03:00
2518,2026-08-27T07:18:36-03:00,2026-08-27T07:23:36-03:00,2026-08-27T10:18:36+00:00,2026-08-27T10:23:36+00:00,-17.6875,-17.25,-17.48229,60,2026-08-27T07:21:02.242630-03:00
2519,2026-08-27T07:23:36-03:00,2026-08-27T07:28:36-03:00,2026-08-27T10:23:36+00:00,2026-08-27T10:28:36+00:00,-17.25,-16.875,-17.07083,60,2026-08-27T07:26:02.569931-03:00
2520,2026-08-27T07:28:36-03:00,2026-08-27T07:33:36-03:00,2026-08-27T10:28:36+00:00,2026-08-27T10:33:36+00:00,-16.875,-16.5625,-16.70104,60,2026-08-27T07:31:02.685547-03:00
2521,2026-08-27T07:33:36-03:00,2026-08-27T07:38:36-03:00,2026-08-27T10:33:36+00:00,2026-08-27T10:38:36+00:00,-16.5625,-16.25,-16.37188,60,2026-08-27T07:36:02.681260-03:00
2522,2026-08-27T07:38:36-03:00,2026-08-27T07:43:36-03:00,2026-08-27T10:38:36+00:00,2026-08-27T10:43:36+00:00,-16.1875,-15.9375,-16.07396,60,2026-08-27T07:41:02.644406-03:00
2523,2026-08-27T07:43:36-03:00,2026-08-27T07:48:36-03:00,2026-08-27T10:43:36+00:00,2026-08-27T10:48:36+00:00,-15.9375,-15.6875,-15.80104,60,2026-08-27T07:46:02.586959-03:00
2524,2026-08-27T07:48:36-03:00,2026-08-27T07:53:36-03:00,2026-08-27T10:48:36+00:00,2026-08-27T10:53:36+00:00,-15.6875,-15.4375,-15.53958,60,2026-08-27T07:51:03.481125-03:00
2525,2026-08-27T07:53:36-03:00,2026-08-27T07:58:36-03:00,2026-08-27T10:53:36+00:00,2026-08-27T10:58:36+00:00,-15.4375,-15.1875,-15.29271,60,2026-08-27T07:56:02.847009-03:00
2526,2026-08-27T07:58:36-03:00,2026-08-27T08:03:36-03:00,2026-08-27T10:58:36+00:00,2026-08-27T11:03:36+00:00,-15.1875,-14.9375,-15.0625,60,2026-08-27T08:02:35.874856-03:00
2527,2026-08-27T08:03:36-03:00,2026-08-27T08:08:36-03:00,2026-08-27T11:03:36+00:00,2026-08-27T11:08:36+00:00,-16.75,-14.9375,-15.79799,56,2026-08-27T08:06:02.215779-03:00
2528,2026-08-27T08:08:36-03:00,2026-08-27T08:13:36-03:00,2026-08-27T11:08:36+00:00,2026-08-27T11:13:36+00:00,-18.9375,-16.75,-17.87083,60,2026-08-27T08:11:03.074824-03:00
2529,2026-08-27T08:13:36-03:00,2026-08-27T08:18:36-03:00,2026-08-27T11:13:36+00:00,2026-08-27T11:18:36+00:00,-20.6875,-19,-19.87708,60,2026-08-27T08:16:02.132604-03:00
2530,2026-08-27T08:18:36-03:00,2026-08-27T08:23:36-03:00,2026-08-27T11:18:36+00:00,2026-08-27T11:23:36+00:00,-21.875,-20.6875,-21.3375,60,2026-08-27T08:21:02.864748-03:00
2531,2026-08-27T08:23:36-03:00,2026-08-27T08:28:36-03:00,2026-08-27T11:23:36+00:00,2026-08-27T11:28:36+00:00,-22.125,-21,-21.67083,60,2026-08-27T08:26:03.181904-03:00
2532,2026-08-27T08:28:36-03:00,2026-08-27T08:33:36-03:00,2026-08-27T11:28:36+00:00,2026-08-27T11:33:36+00:00,-21,-19.9375,-20.45208,60,2026-08-27T08:31:02.668930-03:00
2533,2026-08-27T08:33:36-03:00,2026-08-27T08:38:36-03:00,2026-08-27T11:33:36+00:00,2026-08-27T11:38:36+00:00,-19.9375,-19.125,-19.49792,60,2026-08-27T08:36:02.422341-03:00
2534,2026-08-27T08:38:36-03:00,2026-08-27T08:43:36-03:00,2026-08-27T11:38:36+00:00,2026-08-27T11:43:36+00:00,-19.125,-18.5,-18.77813,60,2026-08-27T08:41:02.655420-03:00
2535,2026-08-27T08:43:36-03:00,2026-08-27T08:48:36-03:00,2026-08-27T11:43:36+00:00,2026-08-27T11:48:36+00:00,-18.5,-17.9375,-18.20833,60,2026-08-27T08:46:02.921699-03:00
2536,2026-08-27T08:48:36-03:00,2026-08-27T08:53:36-03:00,2026-08-27T11:48:36+00:00,2026-08-27T11:53:36+00:00,-17.9375,-17.5,-17.73125,60,2026-08-27T08:51:02.368041-03:00
2537,2026-08-27T08:53:36-03:00,2026-08-27T08:58:36-03:00,2026-08-27T11:53:36+00:00,2026-08-27T11:58:36+00:00,-17.5,-17.125,-17.30104,60,2026-08-27T08:58:20.351088-03:00
2538,2026-08-27T08:58:36-03:00,2026-08-27T09:03:37-03:00,2026-08-27T11:58:36+00:00,2026-08-27T12:03:37+00:00,-16.9375,-16.75,-16.83824,34,2026-08-27T09:01:02.662292-03:00
2539,2026-08-27T09:03:37-03:00,2026-08-27T09:08:37-03:00,2026-08-27T12:03:37+00:00,2026-08-27T12:08:37+00:00,-16.75,-16.4375,-16.58021,60,2026-08-27T09:06:03.307920-03:00
2540,2026-08-27T09:08:37-03:00,2026-08-27T09:13:37-03:00,2026-08-27T12:08:37+00:00,2026-08-27T12:13:37+00:00,-16.4375,-16.125,-16.26354,60,2026-08-27T09:11:02.625149-03:00
2541,2026-08-27T09:13:37-03:00,2026-08-27T09:18:37-03:00,2026-08-27T12:13:37+00:00,2026-08-27T12:18:37+00:00,-16.125,-15.875,-15.98542,60,2026-08-27T09:16:05.630797-03:00
2542,2026-08-27T09:18:37-03:00,2026-08-27T09:23:37-03:00,2026-08-27T12:18:37+00:00,2026-08-27T12:23:37+00:00,-15.875,-15.5625,-15.71875,60,2026-08-27T09:21:03.401047-03:00
2543,2026-08-27T09:23:37-03:00,2026-08-27T09:28:37-03:00,2026-08-27T12:23:37+00:00,2026-08-27T12:28:37+00:00,-15.5625,-15.375,-15.47083,60,2026-08-27T09:26:03.515944-03:00
2544,2026-08-27T09:28:37-03:00,2026-08-27T09:33:37-03:00,2026-08-27T12:28:37+00:00,2026-08-27T12:33:37+00:00,-15.375,-15.125,-15.23021,60,2026-08-27T09:31:04.039903-03:00
2545,2026-08-27T09:33:37-03:00,2026-08-27T09:38:37-03:00,2026-08-27T12:33:37+00:00,2026-08-27T12:38:37+00:00,-15.8125,-15,-15.20625,60,2026-08-27T09:38:04.358015-03:00
2546,2026-08-27T09:38:37-03:00,2026-08-27T09:43:37-03:00,2026-08-27T12:38:37+00:00,2026-08-27T12:43:37+00:00,-17.875,-16.5625,-17.21007,36,2026-08-27T09:41:09.286648-03:00
2547,2026-08-27T09:43:37-03:00,2026-08-27T09:48:37-03:00,2026-08-27T12:43:37+00:00,2026-08-27T12:48:37+00:00,-19.9375,-18,-18.98093,59,2026-08-27T09:46:12.161255-03:00
2548,2026-08-27T09:48:37-03:00,2026-08-27T09:53:37-03:00,2026-08-27T12:48:37+00:00,2026-08-27T12:53:37+00:00,-21.375,-20,-20.72198,58,2026-08-27T09:51:03.276935-03:00
2549,2026-08-27T09:53:37-03:00,2026-08-27T09:58:37-03:00,2026-08-27T12:53:37+00:00,2026-08-27T12:58:37+00:00,-22.25,-21.375,-21.87604,60,2026-08-27T09:56:04.937413-03:00
2550,2026-08-27T09:58:37-03:00,2026-08-27T10:03:37-03:00,2026-08-27T12:58:37+00:00,2026-08-27T13:03:37+00:00,-21.9375,-20.625,-21.21667,60,2026-08-27T10:01:04.632311-03:00
2551,2026-08-27T10:03:37-03:00,2026-08-27T10:08:37-03:00,2026-08-27T13:03:37+00:00,2026-08-27T13:08:37+00:00,-20.625,-19.625,-20.10729,60,2026-08-27T10:06:03.019802-03:00
2552,2026-08-27T10:08:37-03:00,2026-08-27T10:13:38-03:00,2026-08-27T13:08:37+00:00,2026-08-27T13:13:38+00:00,-19.625,-18.9375,-19.25729,60,2026-08-27T10:11:12.410951-03:00
2553,2026-08-27T10:13:38-03:00,2026-08-27T10:18:38-03:00,2026-08-27T13:13:38+00:00,2026-08-27T13:18:38+00:00,-18.875,-18.375,-18.60776,58,2026-08-27T10:16:03.607214-03:00
2554,2026-08-27T10:18:38-03:00,2026-08-27T10:23:38-03:00,2026-08-27T13:18:38+00:00,2026-08-27T13:23:38+00:00,-18.3125,-17.875,-18.08854,60,2026-08-27T10:21:03.415869-03:00
2555,2026-08-27T10:23:38-03:00,2026-08-27T10:28:38-03:00,2026-08-27T13:23:38+00:00,2026-08-27T13:28:38+00:00,-17.8125,-17.4375,-17.62604,60,2026-08-27T10:26:03.421766-03:00
2556,2026-08-27T10:28:38-03:00,2026-08-27T10:33:38-03:00,2026-08-27T13:28:38+00:00,2026-08-27T13:33:38+00:00,-17.4375,-17,-17.21458,60,2026-08-27T10:31:03.649048-03:00
2557,2026-08-27T10:33:38-03:00,2026-08-27T10:38:38-03:00,2026-08-27T13:33:38+00:00,2026-08-27T13:38:38+00:00,-17,-16.6875,-16.84896,60,2026-08-27T10:36:03.616098-03:00
2558,2026-08-27T10:38:38-03:00,2026-08-27T10:43:38-03:00,2026-08-27T13:38:38+00:00,2026-08-27T13:43:38+00:00,-16.6875,-16.375,-16.52396,60,2026-08-27T10:41:03.718463-03:00
2560,2026-08-27T10:43:38-03:00,2026-08-27T10:48:38-03:00,2026-08-27T13:43:38+00:00,2026-08-27T13:48:38+00:00,-16.375,-16.0625,-16.22604,60,2026-08-27T10:46:32.918369-03:00
2561,2026-08-27T10:48:38-03:00,2026-08-27T10:53:38-03:00,2026-08-27T13:48:38+00:00,2026-08-27T13:53:38+00:00,-16.0625,-15.8125,-15.95021,59,2026-08-27T10:51:03.332246-03:00
2562,2026-08-27T10:53:38-03:00,2026-08-27T10:58:38-03:00,2026-08-27T13:53:38+00:00,2026-08-27T13:58:38+00:00,-15.8125,-15.5625,-15.69479,60,2026-08-27T10:56:03.209620-03:00
2563,2026-08-27T10:58:38-03:00,2026-08-27T11:03:38-03:00,2026-08-27T13:58:38+00:00,2026-08-27T14:03:38+00:00,-15.5625,-15.3125,-15.45104,60,2026-08-27T11:01:03.523002-03:00
2564,2026-08-27T11:03:38-03:00,2026-08-27T11:08:38-03:00,2026-08-27T14:03:38+00:00,2026-08-27T14:08:38+00:00,-15.3125,-15.125,-15.21667,60,2026-08-27T11:06:04.333553-03:00
2565,2026-08-27T11:08:38-03:00,2026-08-27T11:13:38-03:00,2026-08-27T14:08:38+00:00,2026-08-27T14:13:38+00:00,-16.875,-15.0625,-15.90938,60,2026-08-27T11:11:03.152067-03:00
2566,2026-08-27T11:13:38-03:00,2026-08-27T11:18:38-03:00,2026-08-27T14:13:38+00:00,2026-08-27T14:18:38+00:00,-19.0625,-16.875,-17.98229,60,2026-08-27T11:16:03.419499-03:00
2567,2026-08-27T11:18:38-03:00,2026-08-27T11:23:38-03:00,2026-08-27T14:18:38+00:00,2026-08-27T14:23:38+00:00,-20.75,-19.0625,-19.96667,60,2026-08-27T11:21:03.376713-03:00
2568,2026-08-27T11:23:38-03:00,2026-08-27T11:28:38-03:00,2026-08-27T14:23:38+00:00,2026-08-27T14:28:38+00:00,-22,-20.8125,-21.425,60,2026-08-27T11:26:03.530339-03:00
2569,2026-08-27T11:28:38-03:00,2026-08-27T11:33:38-03:00,2026-08-27T14:28:38+00:00,2026-08-27T14:33:38+00:00,-22.3125,-21.375,-21.96354,60,2026-08-27T11:31:03.809634-03:00
2570,2026-08-27T11:33:38-03:00,2026-08-27T11:38:38-03:00,2026-08-27T14:33:38+00:00,2026-08-27T14:38:38+00:00,-21.375,-20.25,-20.78333,60,2026-08-27T11:36:04.242939-03:00
2571,2026-08-27T11:38:38-03:00,2026-08-27T11:43:38-03:00,2026-08-27T14:38:38+00:00,2026-08-27T14:43:38+00:00,-20.25,-19.375,-19.81146,60,2026-08-27T11:41:03.602152-03:00
2572,2026-08-27T11:43:38-03:00,2026-08-27T11:48:38-03:00,2026-08-27T14:43:38+00:00,2026-08-27T14:48:38+00:00,-19.375,-18.75,-19.05417,60,2026-08-27T11:46:05.821236-03:00
2573,2026-08-27T11:48:38-03:00,2026-08-27T11:53:38-03:00,2026-08-27T14:48:38+00:00,2026-08-27T14:53:38+00:00,-18.75,-18.25,-18.48125,60,2026-08-27T11:51:03.696286-03:00
2574,2026-08-27T11:53:38-03:00,2026-08-27T11:58:38-03:00,2026-08-27T14:53:38+00:00,2026-08-27T14:58:38+00:00,-18.1875,-17.75,-17.98229,60,2026-08-27T11:56:03.716316-03:00
2575,2026-08-27T11:58:38-03:00,2026-08-27T12:03:38-03:00,2026-08-27T14:58:38+00:00,2026-08-27T15:03:38+00:00,-17.75,-17.3125,-17.54792,60,2026-08-27T12:01:04.550845-03:00
2576,2026-08-27T12:03:38-03:00,2026-08-27T12:08:38-03:00,2026-08-27T15:03:38+00:00,2026-08-27T15:08:38+00:00,-17.3125,-17,-17.15104,60,2026-08-27T12:06:04.334713-03:00
2577,2026-08-27T12:08:38-03:00,2026-08-27T12:13:38-03:00,2026-08-27T15:08:38+00:00,2026-08-27T15:13:38+00:00,-17,-16.625,-16.80104,60,2026-08-27T12:11:06.328147-03:00
2578,2026-08-27T12:13:38-03:00,2026-08-27T12:18:38-03:00,2026-08-27T15:13:38+00:00,2026-08-27T15:18:38+00:00,-16.625,-16.375,-16.49788,59,2026-08-27T12:16:03.540057-03:00
2579,2026-08-27T12:18:38-03:00,2026-08-27T12:23:38-03:00,2026-08-27T15:18:38+00:00,2026-08-27T15:23:38+00:00,-16.375,-16.0625,-16.20833,60,2026-08-27T12:21:05.529106-03:00
2580,2026-08-27T12:23:38-03:00,2026-08-27T12:28:39-03:00,2026-08-27T15:23:38+00:00,2026-08-27T15:28:39+00:00,-16.0625,-15.8125,-15.94375,60,2026-08-27T12:26:03.770526-03:00
2581,2026-08-27T12:28:39-03:00,2026-08-27T12:33:39-03:00,2026-08-27T15:28:39+00:00,2026-08-27T15:33:39+00:00,-15.8125,-15.5625,-15.69271,60,2026-08-27T12:31:03.696076-03:00
2582,2026-08-27T12:33:39-03:00,2026-08-27T12:38:39-03:00,2026-08-27T15:33:39+00:00,2026-08-27T15:38:39+00:00,-15.5625,-15.3125,-15.45417,60,2026-08-27T12:36:03.801258-03:00
2583,2026-08-27T12:38:39-03:00,2026-08-27T12:43:39-03:00,2026-08-27T15:38:39+00:00,2026-08-27T15:43:39+00:00,-16,-15.1875,-15.41042,60,2026-08-27T12:41:03.289960-03:00
2584,2026-08-27T12:43:39-03:00,2026-08-27T12:48:39-03:00,2026-08-27T15:43:39+00:00,2026-08-27T15:48:39+00:00,-18.0625,-16,-16.98021,60,2026-08-27T12:46:05.056717-03:00
2585,2026-08-27T12:48:39-03:00,2026-08-27T12:53:39-03:00,2026-08-27T15:48:39+00:00,2026-08-27T15:53:39+00:00,-20.0625,-18.0625,-19.09792,60,2026-08-27T12:51:33.674898-03:00
2586,2026-08-27T12:53:39-03:00,2026-08-27T12:58:39-03:00,2026-08-27T15:53:39+00:00,2026-08-27T15:58:39+00:00,-21.4375,-20.0625,-20.81038,59,2026-08-27T12:56:03.640498-03:00
2587,2026-08-27T12:58:39-03:00,2026-08-27T13:03:39-03:00,2026-08-27T15:58:39+00:00,2026-08-27T16:03:39+00:00,-22.375,-21.5,-21.98646,60,2026-08-27T13:01:04.158085-03:00
2588,2026-08-27T13:03:39-03:00,2026-08-27T13:08:39-03:00,2026-08-27T16:03:39+00:00,2026-08-27T16:08:39+00:00,-22.3125,-20.9375,-21.56875,60,2026-08-27T13:06:03.401051-03:00
2589,2026-08-27T13:08:39-03:00,2026-08-27T13:13:39-03:00,2026-08-27T16:08:39+00:00,2026-08-27T16:13:39+00:00,-20.9375,-19.9375,-20.40521,60,2026-08-27T13:11:06.467252-03:00
2590,2026-08-27T13:13:39-03:00,2026-08-27T13:18:39-03:00,2026-08-27T16:13:39+00:00,2026-08-27T16:18:39+00:00,-19.9375,-19.1875,-19.53021,60,2026-08-27T13:16:04.595879-03:00
2591,2026-08-27T13:18:39-03:00,2026-08-27T13:23:39-03:00,2026-08-27T16:18:39+00:00,2026-08-27T16:23:39+00:00,-19.125,-18.5625,-18.86771,60,2026-08-27T13:21:03.939797-03:00
2592,2026-08-27T13:23:39-03:00,2026-08-27T13:28:39-03:00,2026-08-27T16:23:39+00:00,2026-08-27T16:28:39+00:00,-18.5625,-18.0625,-18.32396,60,2026-08-27T13:26:04.317274-03:00
2593,2026-08-27T13:28:39-03:00,2026-08-27T13:33:39-03:00,2026-08-27T16:28:39+00:00,2026-08-27T16:33:39+00:00,-18.0625,-17.625,-17.84167,60,2026-08-27T13:31:04.083611-03:00
2594,2026-08-27T13:33:39-03:00,2026-08-27T13:38:39-03:00,2026-08-27T16:33:39+00:00,2026-08-27T16:38:39+00:00,-17.625,-17.25,-17.4125,60,2026-08-27T13:36:11.913873-03:00
2595,2026-08-27T13:38:39-03:00,2026-08-27T13:43:40-03:00,2026-08-27T16:38:39+00:00,2026-08-27T16:43:40+00:00,-17.1875,-16.875,-17.0286,59,2026-08-27T13:41:04.360560-03:00
2596,2026-08-27T13:43:40-03:00,2026-08-27T13:48:40-03:00,2026-08-27T16:43:40+00:00,2026-08-27T16:48:40+00:00,-16.875,-16.5625,-16.68958,60,2026-08-27T13:46:06.236721-03:00
2597,2026-08-27T13:48:40-03:00,2026-08-27T13:53:40-03:00,2026-08-27T16:48:40+00:00,2026-08-27T16:53:40+00:00,-16.5,-16.25,-16.37396,60,2026-08-27T13:51:05.901955-03:00
2598,2026-08-27T13:53:40-03:00,2026-08-27T13:58:40-03:00,2026-08-27T16:53:40+00:00,2026-08-27T16:58:40+00:00,-16.25,-15.9375,-16.08542,60,2026-08-27T13:56:04.825249-03:00
2599,2026-08-27T13:58:40-03:00,2026-08-27T14:03:40-03:00,2026-08-27T16:58:40+00:00,2026-08-27T17:03:40+00:00,-15.9375,-15.6875,-15.81354,60,2026-08-27T14:01:04.635529-03:00
2600,2026-08-27T14:03:40-03:00,2026-08-27T14:08:40-03:00,2026-08-27T17:03:40+00:00,2026-08-27T17:08:40+00:00,-15.6875,-15.4375,-15.55521,60,2026-08-27T14:06:04.774595-03:00
2601,2026-08-27T14:08:40-03:00,2026-08-27T14:13:40-03:00,2026-08-27T17:08:40+00:00,2026-08-27T17:13:40+00:00,-16.0625,-15.3125,-15.50937,60,2026-08-27T14:11:05.203879-03:00
2602,2026-08-27T14:13:40-03:00,2026-08-27T14:18:40-03:00,2026-08-27T17:13:40+00:00,2026-08-27T17:18:40+00:00,-18.125,-16.125,-17.08021,60,2026-08-27T14:16:34.758675-03:00
2603,2026-08-27T14:18:40-03:00,2026-08-27T14:23:40-03:00,2026-08-27T17:18:40+00:00,2026-08-27T17:23:40+00:00,-20.0625,-18.1875,-19.17055,59,2026-08-27T14:21:04.642017-03:00
2604,2026-08-27T14:23:40-03:00,2026-08-27T14:28:40-03:00,2026-08-27T17:23:40+00:00,2026-08-27T17:28:40+00:00,-21.5,-20.125,-20.83229,60,2026-08-27T14:26:04.546200-03:00
